字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
3948,尉,4 ,"1,977,924 ",,99.88%
3949,搧,4 ,"1,977,928 ",,99.88%
3950,膛,4 ,"1,977,932 ",,99.88%
3951,咋,4 ,"1,977,936 ",,99.88%
3952,誹,4 ,"1,977,940 ",,99.88%
3953,佯,4 ,"1,977,944 ",,99.89%
3954,緞,4 ,"1,977,948 ",,99.89%
3955,詛,4 ,"1,977,952 ",,99.89%
3956,琅,4 ,"1,977,956 ",,99.89%
3957,骷,4 ,"1,977,960 ",,99.89%
3958,砰,4 ,"1,977,964 ",,99.89%
3959,皈,4 ,"1,977,968 ",,99.89%
3960,甕,4 ,"1,977,972 ",,99.89%
3961,冉,4 ,"1,977,976 ",,99.89%
3962,惦,4 ,"1,977,980 ",,99.89%
3963,徨,4 ,"1,977,984 ",,99.89%
3964,咲,4 ,"1,977,988 ",,99.89%
3965,踉,4 ,"1,977,992 ",,99.89%
3966,蹌,4 ,"1,977,996 ",,99.89%
3967,捶,4 ,"1,978,000 ",,99.89%
3968,遁,4 ,"1,978,004 ",,99.89%
3969,嗤,4 ,"1,978,008 ",,99.89%
3970,餉,4 ,"1,978,012 ",,99.89%
3971,搪,4 ,"1,978,016 ",,99.89%
3972,矇,4 ,"1,978,020 ",,99.89%
3973,莒,4 ,"1,978,024 ",,99.89%
3974,驀,4 ,"1,978,028 ",,99.89%
3975,矢,4 ,"1,978,032 ",,99.89%
3976,瀟,4 ,"1,978,036 ",,99.89%
3977,葫,4 ,"1,978,040 ",,99.89%
3978,乒,4 ,"1,978,044 ",,99.89%
3979,嚏,4 ,"1,978,048 ",,99.89%
3980,曦,4 ,"1,978,052 ",,99.89%
3981,礪,4 ,"1,978,056 ",,99.89%
3982,淖,4 ,"1,978,060 ",,99.89%
3983,圃,4 ,"1,978,064 ",,99.89%
3984,儂,4 ,"1,978,068 ",,99.89%
3985,慫,4 ,"1,978,072 ",,99.89%
3986,恿,4 ,"1,978,076 ",,99.89%
3987,糗,4 ,"1,978,080 ",,99.89%
3988,甯,4 ,"1,978,084 ",,99.89%
3989,拗,4 ,"1,978,088 ",,99.89%
3990,骯,4 ,"1,978,092 ",,99.89%
3991,怦,4 ,"1,978,096 ",,99.89%
3992,霎,4 ,"1,978,100 ",,99.89%
3993,眈,4 ,"1,978,104 ",,99.89%
3994,斃,4 ,"1,978,108 ",,99.89%
3995,頜,4 ,"1,978,112 ",,99.89%
3996,糜,4 ,"1,978,116 ",,99.89%
3997,葚,4 ,"1,978,120 ",,99.89%
3998,窈,4 ,"1,978,124 ",,99.89%
3999,窕,4 ,"1,978,128 ",,99.89%
4000,喋,4 ,"1,978,132 ",,99.89%
4001,氦,4 ,"1,978,136 ",,99.89%
4002,銥,4 ,"1,978,140 ",,99.90%
4003,鞦,4 ,"1,978,144 ",,99.90%
4004,韆,4 ,"1,978,148 ",,99.90%
4005,胜,4 ,"1,978,152 ",,99.90%
4006,俚,4 ,"1,978,156 ",,99.90%
4007,圭,4 ,"1,978,160 ",,99.90%
4008,侏,4 ,"1,978,164 ",,99.90%
4009,沌,4 ,"1,978,168 ",,99.90%
4010,嫣,4 ,"1,978,172 ",,99.90%
4011,嗇,4 ,"1,978,176 ",,99.90%
4012,煜,4 ,"1,978,180 ",,99.90%
4013,綵,4 ,"1,978,184 ",,99.90%
4014,炔,4 ,"1,978,188 ",,99.90%
4015,翱,4 ,"1,978,192 ",,99.90%
4016,琮,4 ,"1,978,196 ",,99.90%
4017,孺,4 ,"1,978,200 ",,99.90%
4018,濬,4 ,"1,978,204 ",,99.90%
4019,恬,4 ,"1,978,208 ",,99.90%
4020,椿,4 ,"1,978,212 ",,99.90%
4021,梓,4 ,"1,978,216 ",,99.90%
4022,焢,4 ,"1,978,220 ",,99.90%
4023,瀨,4 ,"1,978,224 ",,99.90%
4024,淬,4 ,"1,978,228 ",,99.90%
4025,祠,4 ,"1,978,232 ",,99.90%
4026,悻,4 ,"1,978,236 ",,99.90%
4027,湘,4 ,"1,978,240 ",,99.90%
4028,媲,4 ,"1,978,244 ",,99.90%
4029,鋤,4 ,"1,978,248 ",,99.90%
4030,璞,4 ,"1,978,252 ",,99.90%
4031,朴,4 ,"1,978,256 ",,99.90%
4032,愷,4 ,"1,978,260 ",,99.90%
4033,旒,4 ,"1,978,264 ",,99.90%
4034,澧,4 ,"1,978,268 ",,99.90%
4035,磊,4 ,"1,978,272 ",,99.90%
4036,蠍,4 ,"1,978,276 ",,99.90%
4037,瑤,4 ,"1,978,280 ",,99.90%
4038,壬,4 ,"1,978,284 ",,99.90%
4039,埤,4 ,"1,978,288 ",,99.90%
4040,篆,4 ,"1,978,292 ",,99.90%
4041,丰,4 ,"1,978,296 ",,99.90%
4042,邯,4 ,"1,978,300 ",,99.90%
4043,鄲,4 ,"1,978,304 ",,99.90%
4044,淦,4 ,"1,978,308 ",,99.90%
4045,逍,4 ,"1,978,312 ",,99.90%
4046,繚,4 ,"1,978,316 ",,99.90%
4047,楨,4 ,"1,978,320 ",,99.90%
4048,猥,4 ,"1,978,324 ",,99.90%
4049,銑,4 ,"1,978,328 ",,99.90%
4050,敝,4 ,"1,978,332 ",,99.90%
4051,粟,4 ,"1,978,336 ",,99.90%
4052,狙,4 ,"1,978,340 ",,99.91%
4053,岌,4 ,"1,978,344 ",,99.91%
4054,硯,4 ,"1,978,348 ",,99.91%
4055,弭,4 ,"1,978,352 ",,99.91%
4056,磋,4 ,"1,978,356 ",,99.91%
4057,姈,4 ,"1,978,360 ",,99.91%
4058,蓁,4 ,"1,978,364 ",,99.91%
4059,蕈,4 ,"1,978,368 ",,99.91%
4060,饞,4 ,"1,978,372 ",,99.91%
4061,悵,4 ,"1,978,376 ",,99.91%
4062,攙,4 ,"1,978,380 ",,99.91%
4063,痔,4 ,"1,978,384 ",,99.91%
4064,鐐,4 ,"1,978,388 ",,99.91%
4065,渭,4 ,"1,978,392 ",,99.91%
4066,倔,4 ,"1,978,396 ",,99.91%
4067,穢,4 ,"1,978,400 ",,99.91%
4068,鷥,4 ,"1,978,404 ",,99.91%
4069,訥,4 ,"1,978,408 ",,99.91%
4070,幡,4 ,"1,978,412 ",,99.91%
4071,岬,4 ,"1,978,416 ",,99.91%
4072,鮸,4 ,"1,978,420 ",,99.91%
4073,魶,4 ,"1,978,424 ",,99.91%
4074,糍,4 ,"1,978,428 ",,99.91%
4075,鼯,4 ,"1,978,432 ",,99.91%
4076,睏,4 ,"1,978,436 ",,99.91%
4077,搥,4 ,"1,978,440 ",,99.91%
4078,嗶,4 ,"1,978,444 ",,99.91%
4079,筱,4 ,"1,978,448 ",,99.91%
4080,咚,4 ,"1,978,452 ",,99.91%
4081,堔,4 ,"1,978,456 ",,99.91%
4082,鷯,4 ,"1,978,460 ",,99.91%
4083,彗,4 ,"1,978,464 ",,99.91%
4084,燎,3 ,"1,978,467 ",,99.91%
4085,鎩,3 ,"1,978,470 ",,99.91%
4086,忐,3 ,"1,978,473 ",,99.91%
4087,忑,3 ,"1,978,476 ",,99.91%
4088,滕,3 ,"1,978,479 ",,99.91%
4089,囿,3 ,"1,978,482 ",,99.91%
4090,煦,3 ,"1,978,485 ",,99.91%
4091,苜,3 ,"1,978,488 ",,99.91%
4092,蓿,3 ,"1,978,491 ",,99.91%
4093,蛞,3 ,"1,978,494 ",,99.91%
4094,蝓,3 ,"1,978,497 ",,99.91%
4095,墻,3 ,"1,978,500 ",,99.91%
4096,焊,3 ,"1,978,503 ",,99.91%
4097,辟,3 ,"1,978,506 ",,99.91%
4098,皿,3 ,"1,978,509 ",,99.91%
4099,皙,3 ,"1,978,512 ",,99.91%
4100,憚,3 ,"1,978,515 ",,99.91%
4101,狸,3 ,"1,978,518 ",,99.91%
4102,腑,3 ,"1,978,521 ",,99.91%
4103,墩,3 ,"1,978,524 ",,99.91%
4104,涌,3 ,"1,978,527 ",,99.91%
4105,椴,3 ,"1,978,530 ",,99.91%
4106,撢,3 ,"1,978,533 ",,99.91%
4107,氙,3 ,"1,978,536 ",,99.92%
4108,腓,3 ,"1,978,539 ",,99.92%
4109,襬,3 ,"1,978,542 ",,99.92%
4110,髂,3 ,"1,978,545 ",,99.92%
4111,疸,3 ,"1,978,548 ",,99.92%
4112,噎,3 ,"1,978,551 ",,99.92%
4113,鈹,3 ,"1,978,554 ",,99.92%
4114,湍,3 ,"1,978,557 ",,99.92%
4115,襌,3 ,"1,978,560 ",,99.92%
4116,鎚,3 ,"1,978,563 ",,99.92%
4117,璧,3 ,"1,978,566 ",,99.92%
4118,稼,3 ,"1,978,569 ",,99.92%
4119,韁,3 ,"1,978,572 ",,99.92%
4120,捫,3 ,"1,978,575 ",,99.92%
4121,罄,3 ,"1,978,578 ",,99.92%
4122,勛,3 ,"1,978,581 ",,99.92%
4123,毗,3 ,"1,978,584 ",,99.92%
4124,舶,3 ,"1,978,587 ",,99.92%
4125,攫,3 ,"1,978,590 ",,99.92%
4126,歛,3 ,"1,978,593 ",,99.92%
4127,弈,3 ,"1,978,596 ",,99.92%
4128,掬,3 ,"1,978,599 ",,99.92%
4129,荏,3 ,"1,978,602 ",,99.92%
4130,舜,3 ,"1,978,605 ",,99.92%
4131,埸,3 ,"1,978,608 ",,99.92%
4132,稷,3 ,"1,978,611 ",,99.92%
4133,矜,3 ,"1,978,614 ",,99.92%
4134,顰,3 ,"1,978,617 ",,99.92%
4135,犢,3 ,"1,978,620 ",,99.92%
4136,箴,3 ,"1,978,623 ",,99.92%
4137,俑,3 ,"1,978,626 ",,99.92%
4138,汴,3 ,"1,978,629 ",,99.92%
4139,猾,3 ,"1,978,632 ",,99.92%
4140,舀,3 ,"1,978,635 ",,99.92%
4141,淌,3 ,"1,978,638 ",,99.92%
4142,摒,3 ,"1,978,641 ",,99.92%
4143,髏,3 ,"1,978,644 ",,99.92%
4144,攢,3 ,"1,978,647 ",,99.92%
4145,豌,3 ,"1,978,650 ",,99.92%
4146,寐,3 ,"1,978,653 ",,99.92%
4147,扉,3 ,"1,978,656 ",,99.92%
4148,攣,3 ,"1,978,659 ",,99.92%
4149,夸,3 ,"1,978,662 ",,99.92%
4150,徬,3 ,"1,978,665 ",,99.92%
4151,佇,3 ,"1,978,668 ",,99.92%
4152,啕,3 ,"1,978,671 ",,99.92%
4153,閰,3 ,"1,978,674 ",,99.92%
4154,袒,3 ,"1,978,677 ",,99.92%
4155,惺,3 ,"1,978,680 ",,99.92%
4156,呃,3 ,"1,978,683 ",,99.92%
4157,妣,3 ,"1,978,686 ",,99.92%
4158,匱,3 ,"1,978,689 ",,99.92%
4159,陛,3 ,"1,978,692 ",,99.92%
4160,蛹,3 ,"1,978,695 ",,99.92%
4161,艋,3 ,"1,978,698 ",,99.92%
4162,舺,3 ,"1,978,701 ",,99.92%
4163,嘸,3 ,"1,978,704 ",,99.92%
4164,踹,3 ,"1,978,707 ",,99.92%
4165,橇,3 ,"1,978,710 ",,99.92%
4166,墉,3 ,"1,978,713 ",,99.92%
4167,枴,3 ,"1,978,716 ",,99.92%
4168,乓,3 ,"1,978,719 ",,99.92%
4169,嗒,3 ,"1,978,722 ",,99.92%
4170,吆,3 ,"1,978,725 ",,99.92%
4171,硝,3 ,"1,978,728 ",,99.92%
4172,籐,3 ,"1,978,731 ",,99.92%
4173,蓊,3 ,"1,978,734 ",,99.93%
4174,狽,3 ,"1,978,737 ",,99.93%
4175,髭,3 ,"1,978,740 ",,99.93%
4176,吁,3 ,"1,978,743 ",,99.93%
4177,綑,3 ,"1,978,746 ",,99.93%
4178,啄,3 ,"1,978,749 ",,99.93%
4179,閨,3 ,"1,978,752 ",,99.93%
4180,獺,3 ,"1,978,755 ",,99.93%
4181,揶,3 ,"1,978,758 ",,99.93%
4182,揄,3 ,"1,978,761 ",,99.93%
4183,茴,3 ,"1,978,764 ",,99.93%
4184,蔻,3 ,"1,978,767 ",,99.93%
4185,餾,3 ,"1,978,770 ",,99.93%
4186,槁,3 ,"1,978,773 ",,99.93%
4187,荊,3 ,"1,978,776 ",,99.93%
4188,肓,3 ,"1,978,779 ",,99.93%
4189,蹭,3 ,"1,978,782 ",,99.93%
4190,銫,3 ,"1,978,785 ",,99.93%
4191,燄,3 ,"1,978,788 ",,99.93%
4192,伎,3 ,"1,978,791 ",,99.93%
4193,臬,3 ,"1,978,794 ",,99.93%
4194,胥,3 ,"1,978,797 ",,99.93%
4195,膺,3 ,"1,978,800 ",,99.93%
4196,珂,3 ,"1,978,803 ",,99.93%
4197,殉,3 ,"1,978,806 ",,99.93%
4198,壅,3 ,"1,978,809 ",,99.93%
4199,孢,3 ,"1,978,812 ",,99.93%
4200,譎,3 ,"1,978,815 ",,99.93%
4201,荖,3 ,"1,978,818 ",,99.93%
4202,綺,3 ,"1,978,821 ",,99.93%
4203,媞,3 ,"1,978,824 ",,99.93%
4204,煲,3 ,"1,978,827 ",,99.93%
4205,詔,3 ,"1,978,830 ",,99.93%
4206,鱔,3 ,"1,978,833 ",,99.93%
4207,蘅,3 ,"1,978,836 ",,99.93%
4208,涂,3 ,"1,978,839 ",,99.93%
4209,脣,3 ,"1,978,842 ",,99.93%
4210,顴,3 ,"1,978,845 ",,99.93%
4211,炬,3 ,"1,978,848 ",,99.93%
4212,踮,3 ,"1,978,851 ",,99.93%
4213,扞,3 ,"1,978,854 ",,99.93%
4214,訐,3 ,"1,978,857 ",,99.93%
4215,譙,3 ,"1,978,860 ",,99.93%
4216,堯,3 ,"1,978,863 ",,99.93%
4217,謅,3 ,"1,978,866 ",,99.93%
4218,啻,3 ,"1,978,869 ",,99.93%
4219,窟,3 ,"1,978,872 ",,99.93%
4220,亥,3 ,"1,978,875 ",,99.93%
4221,譟,3 ,"1,978,878 ",,99.93%
4222,懋,3 ,"1,978,881 ",,99.93%
4223,茵,3 ,"1,978,884 ",,99.93%
4224,覬,3 ,"1,978,887 ",,99.93%
4225,覦,3 ,"1,978,890 ",,99.93%
4226,捩,3 ,"1,978,893 ",,99.93%
4227,涔,3 ,"1,978,896 ",,99.93%
4228,匾,3 ,"1,978,899 ",,99.93%
4229,曜,3 ,"1,978,902 ",,99.93%
4230,竣,3 ,"1,978,905 ",,99.93%
4231,偌,3 ,"1,978,908 ",,99.93%
4232,褻,3 ,"1,978,911 ",,99.93%
4233,嵩,3 ,"1,978,914 ",,99.93%
4234,孳,3 ,"1,978,917 ",,99.93%
4235,賑,3 ,"1,978,920 ",,99.93%
4236,纂,3 ,"1,978,923 ",,99.93%
4237,腴,3 ,"1,978,926 ",,99.93%
4238,韶,3 ,"1,978,929 ",,99.93%
4239,婕,3 ,"1,978,932 ",,99.94%
4240,暄,3 ,"1,978,935 ",,99.94%
4241,擂,3 ,"1,978,938 ",,99.94%
4242,茁,3 ,"1,978,941 ",,99.94%
4243,伉,3 ,"1,978,944 ",,99.94%
4244,瀛,3 ,"1,978,947 ",,99.94%
4245,擻,3 ,"1,978,950 ",,99.94%
4246,箝,3 ,"1,978,953 ",,99.94%
4247,仟,3 ,"1,978,956 ",,99.94%
4248,飴,3 ,"1,978,959 ",,99.94%
4249,羯,3 ,"1,978,962 ",,99.94%
4250,膾,3 ,"1,978,965 ",,99.94%
4251,喫,3 ,"1,978,968 ",,99.94%
4252,吮,3 ,"1,978,971 ",,99.94%
4253,憧,3 ,"1,978,974 ",,99.94%
4254,憬,3 ,"1,978,977 ",,99.94%
4255,鱈,3 ,"1,978,980 ",,99.94%
4256,芡,3 ,"1,978,983 ",,99.94%
4257,摜,3 ,"1,978,986 ",,99.94%
4258,捻,3 ,"1,978,989 ",,99.94%
4259,鶲,3 ,"1,978,992 ",,99.94%
4260,芻,3 ,"1,978,995 ",,99.94%
4261,喙,3 ,"1,978,998 ",,99.94%
4262,菓,3 ,"1,979,001 ",,99.94%
4263,伕,3 ,"1,979,004 ",,99.94%
4264,囪,3 ,"1,979,007 ",,99.94%
4265,巍,3 ,"1,979,010 ",,99.94%
4266,鰹,3 ,"1,979,013 ",,99.94%
4267,氹,3 ,"1,979,016 ",,99.94%
4268,屐,3 ,"1,979,019 ",,99.94%
4269,縈,3 ,"1,979,022 ",,99.94%
4270,燬,3 ,"1,979,025 ",,99.94%
4271,怵,3 ,"1,979,028 ",,99.94%
4272,闌,3 ,"1,979,031 ",,99.94%
4273,喆,3 ,"1,979,034 ",,99.94%
4274,姦,3 ,"1,979,037 ",,99.94%
4275,羣,3 ,"1,979,040 ",,99.94%
4276,傀,3 ,"1,979,043 ",,99.94%
4277,儡,3 ,"1,979,046 ",,99.94%
4278,鋕,3 ,"1,979,049 ",,99.94%
4279,棣,3 ,"1,979,052 ",,99.94%
4280,鉚,3 ,"1,979,055 ",,99.94%
4281,螈,3 ,"1,979,058 ",,99.94%
4282,嘍,3 ,"1,979,061 ",,99.94%
4283,藩,3 ,"1,979,064 ",,99.94%
4284,嬛,3 ,"1,979,067 ",,99.94%
4285,駅,3 ,"1,979,070 ",,99.94%
4286,粄,3 ,"1,979,073 ",,99.94%
4287,崧,3 ,"1,979,076 ",,99.94%
4288,笙,3 ,"1,979,079 ",,99.94%
4289,錙,2 ,"1,979,081 ",,99.94%
4290,銖,2 ,"1,979,083 ",,99.94%
4291,鎘,2 ,"1,979,085 ",,99.94%
4292,猪,2 ,"1,979,087 ",,99.94%
4293,澗,2 ,"1,979,089 ",,99.94%
4294,盹,2 ,"1,979,091 ",,99.94%
4295,蓆,2 ,"1,979,093 ",,99.94%
4296,桁,2 ,"1,979,095 ",,99.94%
4297,苞,2 ,"1,979,097 ",,99.94%
4298,羚,2 ,"1,979,099 ",,99.94%
4299,桉,2 ,"1,979,101 ",,99.94%
4300,槭,2 ,"1,979,103 ",,99.94%
4301,榫,2 ,"1,979,105 ",,99.94%
4302,蚤,2 ,"1,979,107 ",,99.94%
4303,柪,2 ,"1,979,109 ",,99.94%
4304,繆,2 ,"1,979,111 ",,99.94%
4305,麽,2 ,"1,979,113 ",,99.94%
4306,絮,2 ,"1,979,115 ",,99.94%
4307,剁,2 ,"1,979,117 ",,99.94%
4308,撣,2 ,"1,979,119 ",,99.94%
4309,熨,2 ,"1,979,121 ",,99.94%
4310,彆,2 ,"1,979,123 ",,99.94%
4311,賁,2 ,"1,979,125 ",,99.94%
4312,芸,2 ,"1,979,127 ",,99.94%
4313,鵪,2 ,"1,979,129 ",,99.95%
4314,鶉,2 ,"1,979,131 ",,99.95%
4315,恙,2 ,"1,979,133 ",,99.95%
4316,肴,2 ,"1,979,135 ",,99.95%
4317,捎,2 ,"1,979,137 ",,99.95%
4318,裎,2 ,"1,979,139 ",,99.95%
4319,拈,2 ,"1,979,141 ",,99.95%
4320,錚,2 ,"1,979,143 ",,99.95%
4321,裊,2 ,"1,979,145 ",,99.95%
4322,僭,2 ,"1,979,147 ",,99.95%
4323,蠶,2 ,"1,979,149 ",,99.95%
4324,潦,2 ,"1,979,151 ",,99.95%
4325,葆,2 ,"1,979,153 ",,99.95%
4326,渤,2 ,"1,979,155 ",,99.95%
4327,琛,2 ,"1,979,157 ",,99.95%
4328,絀,2 ,"1,979,159 ",,99.95%
4329,剷,2 ,"1,979,161 ",,99.95%
4330,衙,2 ,"1,979,163 ",,99.95%
4331,跋,2 ,"1,979,165 ",,99.95%
4332,紂,2 ,"1,979,167 ",,99.95%
4333,腩,2 ,"1,979,169 ",,99.95%
4334,賬,2 ,"1,979,171 ",,99.95%
4335,娼,2 ,"1,979,173 ",,99.95%
4336,吏,2 ,"1,979,175 ",,99.95%
4337,閑,2 ,"1,979,177 ",,99.95%
4338,蹉,2 ,"1,979,179 ",,99.95%
4339,跎,2 ,"1,979,181 ",,99.95%
4340,賂,2 ,"1,979,183 ",,99.95%
4341,鵠,2 ,"1,979,185 ",,99.95%
4342,蠡,2 ,"1,979,187 ",,99.95%
4343,峪,2 ,"1,979,189 ",,99.95%
4344,殃,2 ,"1,979,191 ",,99.95%
4345,詣,2 ,"1,979,193 ",,99.95%
4346,俎,2 ,"1,979,195 ",,99.95%
4347,炊,2 ,"1,979,197 ",,99.95%
4348,黠,2 ,"1,979,199 ",,99.95%
4349,訶,2 ,"1,979,201 ",,99.95%
4350,酋,2 ,"1,979,203 ",,99.95%
4351,篝,2 ,"1,979,205 ",,99.95%
4352,痙,2 ,"1,979,207 ",,99.95%
4353,懺,2 ,"1,979,209 ",,99.95%
4354,却,2 ,"1,979,211 ",,99.95%
4355,殞,2 ,"1,979,213 ",,99.95%
4356,滬,2 ,"1,979,215 ",,99.95%
4357,捺,2 ,"1,979,217 ",,99.95%
4358,搐,2 ,"1,979,219 ",,99.95%
4359,捆,2 ,"1,979,221 ",,99.95%
4360,篁,2 ,"1,979,223 ",,99.95%
4361,暝,2 ,"1,979,225 ",,99.95%
4362,邂,2 ,"1,979,227 ",,99.95%
4363,逅,2 ,"1,979,229 ",,99.95%
4364,齜,2 ,"1,979,231 ",,99.95%
4365,偎,2 ,"1,979,233 ",,99.95%
4366,囔,2 ,"1,979,235 ",,99.95%
4367,怔,2 ,"1,979,237 ",,99.95%
4368,汨,2 ,"1,979,239 ",,99.95%
4369,呱,2 ,"1,979,241 ",,99.95%
4370,翟,2 ,"1,979,243 ",,99.95%
4371,懵,2 ,"1,979,245 ",,99.95%
4372,戾,2 ,"1,979,247 ",,99.95%
4373,瘠,2 ,"1,979,249 ",,99.95%
4374,簍,2 ,"1,979,251 ",,99.95%
4375,剃,2 ,"1,979,253 ",,99.95%
4376,撬,2 ,"1,979,255 ",,99.95%
4377,笠,2 ,"1,979,257 ",,99.95%
4378,訖,2 ,"1,979,259 ",,99.95%
4379,纓,2 ,"1,979,261 ",,99.95%
4380,餿,2 ,"1,979,263 ",,99.95%
4381,鐺,2 ,"1,979,265 ",,99.95%
4382,岑,2 ,"1,979,267 ",,99.95%
4383,埠,2 ,"1,979,269 ",,99.95%
4384,牒,2 ,"1,979,271 ",,99.95%
4385,鵰,2 ,"1,979,273 ",,99.95%
4386,跺,2 ,"1,979,275 ",,99.95%
4387,霑,2 ,"1,979,277 ",,99.95%
4388,孱,2 ,"1,979,279 ",,99.95%
4389,鼕,2 ,"1,979,281 ",,99.95%
4390,麝,2 ,"1,979,283 ",,99.95%
4391,桅,2 ,"1,979,285 ",,99.95%
4392,跤,2 ,"1,979,287 ",,99.95%
4393,苷,2 ,"1,979,289 ",,99.95%
4394,襞,2 ,"1,979,291 ",,99.95%
4395,囫,2 ,"1,979,293 ",,99.95%
4396,醺,2 ,"1,979,295 ",,99.95%
4397,釓,2 ,"1,979,297 ",,99.95%
4398,氪,2 ,"1,979,299 ",,99.95%
4399,錠,2 ,"1,979,301 ",,99.95%
4400,鉭,2 ,"1,979,303 ",,99.95%
4401,鋯,2 ,"1,979,305 ",,99.95%
4402,鍅,2 ,"1,979,307 ",,99.95%
4403,鉲,2 ,"1,979,309 ",,99.95%
4404,鐽,2 ,"1,979,311 ",,99.95%
4405,璜,2 ,"1,979,313 ",,99.95%
4406,塹,2 ,"1,979,315 ",,99.95%
4407,唏,2 ,"1,979,317 ",,99.95%
4408,抛,2 ,"1,979,319 ",,99.95%
4409,軔,2 ,"1,979,321 ",,99.95%
4410,櫫,2 ,"1,979,323 ",,99.95%
4411,儸,2 ,"1,979,325 ",,99.95%
4412,圜,2 ,"1,979,327 ",,99.96%
4413,颶,2 ,"1,979,329 ",,99.96%
4414,孜,2 ,"1,979,331 ",,99.96%
4415,咄,2 ,"1,979,333 ",,99.96%
4416,濘,2 ,"1,979,335 ",,99.96%
4417,吒,2 ,"1,979,337 ",,99.96%
4418,粼,2 ,"1,979,339 ",,99.96%
4419,燁,2 ,"1,979,341 ",,99.96%
4420,撂,2 ,"1,979,343 ",,99.96%
4421,暌,2 ,"1,979,345 ",,99.96%
4422,鎌,2 ,"1,979,347 ",,99.96%
4423,椪,2 ,"1,979,349 ",,99.96%
4424,枋,2 ,"1,979,351 ",,99.96%
4425,珈,2 ,"1,979,353 ",,99.96%
4426,氈,2 ,"1,979,355 ",,99.96%
4427,蜈,2 ,"1,979,357 ",,99.96%
4428,蚣,2 ,"1,979,359 ",,99.96%
4429,湟,2 ,"1,979,361 ",,99.96%
4430,洺,2 ,"1,979,363 ",,99.96%
4431,洄,2 ,"1,979,365 ",,99.96%
4432,萣,2 ,"1,979,367 ",,99.96%
4433,炆,2 ,"1,979,369 ",,99.96%
4434,犁,2 ,"1,979,371 ",,99.96%
4435,奐,2 ,"1,979,373 ",,99.96%
4436,澹,2 ,"1,979,375 ",,99.96%
4437,錡,2 ,"1,979,377 ",,99.96%
4438,湳,2 ,"1,979,379 ",,99.96%
4439,鱘,2 ,"1,979,381 ",,99.96%
4440,鏤,2 ,"1,979,383 ",,99.96%
4441,畦,2 ,"1,979,385 ",,99.96%
4442,槿,2 ,"1,979,387 ",,99.96%
4443,淞,2 ,"1,979,389 ",,99.96%
4444,黜,2 ,"1,979,391 ",,99.96%
4445,擢,2 ,"1,979,393 ",,99.96%
4446,鄂,2 ,"1,979,395 ",,99.96%
4447,襠,2 ,"1,979,397 ",,99.96%
4448,惘,2 ,"1,979,399 ",,99.96%
4449,蜴,2 ,"1,979,401 ",,99.96%
4450,瀧,2 ,"1,979,403 ",,99.96%
4451,鰲,2 ,"1,979,405 ",,99.96%
4452,囝,2 ,"1,979,407 ",,99.96%
4453,丕,2 ,"1,979,409 ",,99.96%
4454,犍,2 ,"1,979,411 ",,99.96%
4455,洵,2 ,"1,979,413 ",,99.96%
4456,呷,2 ,"1,979,415 ",,99.96%
4457,晏,2 ,"1,979,417 ",,99.96%
4458,昕,2 ,"1,979,419 ",,99.96%
4459,岐,2 ,"1,979,421 ",,99.96%
4460,阜,2 ,"1,979,423 ",,99.96%
4461,諺,2 ,"1,979,425 ",,99.96%
4462,昀,2 ,"1,979,427 ",,99.96%
4463,焜,2 ,"1,979,429 ",,99.96%
4464,堰,2 ,"1,979,431 ",,99.96%
4465,烜,2 ,"1,979,433 ",,99.96%
4466,豊,2 ,"1,979,435 ",,99.96%
4467,曇,2 ,"1,979,437 ",,99.96%
4468,孚,2 ,"1,979,439 ",,99.96%
4469,犒,2 ,"1,979,441 ",,99.96%
4470,莢,2 ,"1,979,443 ",,99.96%
4471,蹴,2 ,"1,979,445 ",,99.96%
4472,疣,2 ,"1,979,447 ",,99.96%
4473,肛,2 ,"1,979,449 ",,99.96%
4474,疱,2 ,"1,979,451 ",,99.96%
4475,泅,2 ,"1,979,453 ",,99.96%
4476,俟,2 ,"1,979,455 ",,99.96%
4477,鈑,2 ,"1,979,457 ",,99.96%
4478,綢,2 ,"1,979,459 ",,99.96%
4479,瘟,2 ,"1,979,461 ",,99.96%
4480,陲,2 ,"1,979,463 ",,99.96%
4481,嶽,2 ,"1,979,465 ",,99.96%
4482,宦,2 ,"1,979,467 ",,99.96%
4483,烽,2 ,"1,979,469 ",,99.96%
4484,踰,2 ,"1,979,471 ",,99.96%
4485,泯,2 ,"1,979,473 ",,99.96%
4486,琬,2 ,"1,979,475 ",,99.96%
4487,瓏,2 ,"1,979,477 ",,99.96%
4488,眇,2 ,"1,979,479 ",,99.96%
4489,痾,2 ,"1,979,481 ",,99.96%
4490,艸,2 ,"1,979,483 ",,99.96%
4491,謔,2 ,"1,979,485 ",,99.96%
4492,饌,2 ,"1,979,487 ",,99.96%
4493,湮,2 ,"1,979,489 ",,99.96%
4494,炷,2 ,"1,979,491 ",,99.96%
4495,剉,2 ,"1,979,493 ",,99.96%
4496,謁,2 ,"1,979,495 ",,99.96%
4497,弋,2 ,"1,979,497 ",,99.96%
4498,餞,2 ,"1,979,499 ",,99.96%
4499,蹶,2 ,"1,979,501 ",,99.96%
4500,麋,2 ,"1,979,503 ",,99.96%
4501,嗟,2 ,"1,979,505 ",,99.96%
4502,霏,2 ,"1,979,507 ",,99.96%
