字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
1706,彿,96 ,"1,770,027 ",,96.41%
1707,沖,96 ,"1,770,123 ",,96.42%
1708,詳,96 ,"1,770,219 ",,96.42%
1709,祭,96 ,"1,770,315 ",,96.43%
1710,郁,96 ,"1,770,411 ",,96.43%
1711,蔣,96 ,"1,770,507 ",,96.44%
1712,籌,96 ,"1,770,603 ",,96.44%
1713,扁,96 ,"1,770,699 ",,96.45%
1714,邁,95 ,"1,770,794 ",,96.45%
1715,孫,95 ,"1,770,889 ",,96.46%
1716,姆,95 ,"1,770,984 ",,96.46%
1717,娃,95 ,"1,771,079 ",,96.47%
1718,爐,95 ,"1,771,174 ",,96.47%
1719,魂,95 ,"1,771,269 ",,96.48%
1720,凌,95 ,"1,771,364 ",,96.48%
1721,徹,95 ,"1,771,459 ",,96.49%
1722,刊,95 ,"1,771,554 ",,96.49%
1723,漁,95 ,"1,771,649 ",,96.50%
1724,紫,94 ,"1,771,743 ",,96.50%
1725,綁,94 ,"1,771,837 ",,96.51%
1726,嬤,94 ,"1,771,931 ",,96.52%
1727,貪,94 ,"1,772,025 ",,96.52%
1728,廉,94 ,"1,772,119 ",,96.53%
1729,聰,94 ,"1,772,213 ",,96.53%
1730,捕,94 ,"1,772,307 ",,96.54%
1731,陶,94 ,"1,772,401 ",,96.54%
1732,彎,94 ,"1,772,495 ",,96.55%
1733,慘,94 ,"1,772,589 ",,96.55%
1734,柬,94 ,"1,772,683 ",,96.56%
1735,脅,93 ,"1,772,776 ",,96.56%
1736,抑,93 ,"1,772,869 ",,96.57%
1737,勤,93 ,"1,772,962 ",,96.57%
1738,暢,93 ,"1,773,055 ",,96.58%
1739,瞬,93 ,"1,773,148 ",,96.58%
1740,榜,93 ,"1,773,241 ",,96.59%
1741,籲,93 ,"1,773,334 ",,96.59%
1742,佈,93 ,"1,773,427 ",,96.60%
1743,莊,93 ,"1,773,520 ",,96.60%
1744,妮,92 ,"1,773,612 ",,96.61%
1745,擋,92 ,"1,773,704 ",,96.61%
1746,嶼,92 ,"1,773,796 ",,96.62%
1747,殖,92 ,"1,773,888 ",,96.62%
1748,淑,92 ,"1,773,980 ",,96.63%
1749,孤,91 ,"1,774,071 ",,96.63%
1750,帥,91 ,"1,774,162 ",,96.64%
1751,販,91 ,"1,774,253 ",,96.64%
1752,逆,91 ,"1,774,344 ",,96.65%
1753,廟,90 ,"1,774,434 ",,96.65%
1754,曬,90 ,"1,774,524 ",,96.66%
1755,霧,90 ,"1,774,614 ",,96.66%
1756,蜂,90 ,"1,774,704 ",,96.67%
1757,粒,90 ,"1,774,794 ",,96.67%
1758,滴,90 ,"1,774,884 ",,96.68%
1759,帽,90 ,"1,774,974 ",,96.68%
1760,駐,90 ,"1,775,064 ",,96.69%
1761,惱,89 ,"1,775,153 ",,96.69%
1762,疏,89 ,"1,775,242 ",,96.70%
1763,冊,89 ,"1,775,331 ",,96.70%
1764,卑,89 ,"1,775,420 ",,96.71%
1765,恰,89 ,"1,775,509 ",,96.71%
1766,碳,89 ,"1,775,598 ",,96.71%
1767,敘,89 ,"1,775,687 ",,96.72%
1768,截,88 ,"1,775,775 ",,96.72%
1769,黏,88 ,"1,775,863 ",,96.73%
1770,窮,88 ,"1,775,951 ",,96.73%
1771,欲,88 ,"1,776,039 ",,96.74%
1772,乖,88 ,"1,776,127 ",,96.74%
1773,衰,87 ,"1,776,214 ",,96.75%
1774,瑜,87 ,"1,776,301 ",,96.75%
1775,壇,87 ,"1,776,388 ",,96.76%
1776,遵,87 ,"1,776,475 ",,96.76%
1777,碎,87 ,"1,776,562 ",,96.77%
1778,軌,87 ,"1,776,649 ",,96.77%
1779,閣,87 ,"1,776,736 ",,96.78%
1780,椅,86 ,"1,776,822 ",,96.78%
1781,雇,86 ,"1,776,908 ",,96.79%
1782,辨,86 ,"1,776,994 ",,96.79%
1783,殼,86 ,"1,777,080 ",,96.80%
1784,淇,86 ,"1,777,166 ",,96.80%
1785,梨,85 ,"1,777,251 ",,96.80%
1786,糟,85 ,"1,777,336 ",,96.81%
1787,艾,85 ,"1,777,421 ",,96.81%
1788,疼,85 ,"1,777,506 ",,96.82%
1789,縱,85 ,"1,777,591 ",,96.82%
1790,瓷,85 ,"1,777,676 ",,96.83%
1791,浴,84 ,"1,777,760 ",,96.83%
1792,吐,84 ,"1,777,844 ",,96.84%
1793,恢,84 ,"1,777,928 ",,96.84%
1794,疲,84 ,"1,778,012 ",,96.85%
1795,蒐,84 ,"1,778,096 ",,96.85%
1796,臘,84 ,"1,778,180 ",,96.86%
1797,繫,83 ,"1,778,263 ",,96.86%
1798,悠,83 ,"1,778,346 ",,96.86%
1799,躍,83 ,"1,778,429 ",,96.87%
1800,衫,83 ,"1,778,512 ",,96.87%
1801,嘆,83 ,"1,778,595 ",,96.88%
1802,稿,83 ,"1,778,678 ",,96.88%
1803,凍,83 ,"1,778,761 ",,96.89%
1804,蒸,83 ,"1,778,844 ",,96.89%
1805,譽,83 ,"1,778,927 ",,96.90%
1806,祝,82 ,"1,779,009 ",,96.90%
1807,櫻,82 ,"1,779,091 ",,96.91%
1808,肪,82 ,"1,779,173 ",,96.91%
1809,准,82 ,"1,779,255 ",,96.91%
1810,宏,82 ,"1,779,337 ",,96.92%
1811,斑,82 ,"1,779,419 ",,96.92%
1812,珊,81 ,"1,779,500 ",,96.93%
1813,咬,81 ,"1,779,581 ",,96.93%
1814,割,81 ,"1,779,662 ",,96.94%
1815,柱,81 ,"1,779,743 ",,96.94%
1816,輝,81 ,"1,779,824 ",,96.95%
1817,歉,81 ,"1,779,905 ",,96.95%
1818,蠻,81 ,"1,779,986 ",,96.95%
1819,眠,80 ,"1,780,066 ",,96.96%
1820,鋒,80 ,"1,780,146 ",,96.96%
1821,橫,80 ,"1,780,226 ",,96.97%
1822,舍,80 ,"1,780,306 ",,96.97%
1823,魅,80 ,"1,780,386 ",,96.98%
1824,肚,80 ,"1,780,466 ",,96.98%
1825,梯,80 ,"1,780,546 ",,96.98%
1826,慕,80 ,"1,780,626 ",,96.99%
1827,譜,80 ,"1,780,706 ",,96.99%
1828,猜,79 ,"1,780,785 ",,97.00%
1829,煎,79 ,"1,780,864 ",,97.00%
1830,蕭,79 ,"1,780,943 ",,97.01%
1831,黎,79 ,"1,781,022 ",,97.01%
1832,誘,79 ,"1,781,101 ",,97.01%
1833,框,79 ,"1,781,180 ",,97.02%
1834,兆,79 ,"1,781,259 ",,97.02%
1835,胖,79 ,"1,781,338 ",,97.03%
1836,蔥,79 ,"1,781,417 ",,97.03%
1837,猶,79 ,"1,781,496 ",,97.04%
1838,謀,79 ,"1,781,575 ",,97.04%
1839,喬,78 ,"1,781,653 ",,97.04%
1840,陌,78 ,"1,781,731 ",,97.05%
1841,臂,78 ,"1,781,809 ",,97.05%
1842,懼,78 ,"1,781,887 ",,97.06%
1843,堪,78 ,"1,781,965 ",,97.06%
1844,敲,78 ,"1,782,043 ",,97.07%
1845,騙,78 ,"1,782,121 ",,97.07%
1846,井,78 ,"1,782,199 ",,97.07%
1847,霜,78 ,"1,782,277 ",,97.08%
1848,垂,78 ,"1,782,355 ",,97.08%
1849,澳,78 ,"1,782,433 ",,97.09%
1850,蒂,77 ,"1,782,510 ",,97.09%
1851,註,77 ,"1,782,587 ",,97.10%
1852,抬,77 ,"1,782,664 ",,97.10%
1853,夕,77 ,"1,782,741 ",,97.10%
1854,宙,77 ,"1,782,818 ",,97.11%
1855,凝,77 ,"1,782,895 ",,97.11%
1856,污,77 ,"1,782,972 ",,97.12%
1857,贊,77 ,"1,783,049 ",,97.12%
1858,寨,77 ,"1,783,126 ",,97.12%
1859,彭,77 ,"1,783,203 ",,97.13%
1860,踩,76 ,"1,783,279 ",,97.13%
1861,曆,76 ,"1,783,355 ",,97.14%
1862,賦,76 ,"1,783,431 ",,97.14%
1863,筋,76 ,"1,783,507 ",,97.15%
1864,娘,76 ,"1,783,583 ",,97.15%
1865,貧,76 ,"1,783,659 ",,97.15%
1866,霸,76 ,"1,783,735 ",,97.16%
1867,洩,76 ,"1,783,811 ",,97.16%
1868,辭,76 ,"1,783,887 ",,97.17%
1869,邏,76 ,"1,783,963 ",,97.17%
1870,飄,76 ,"1,784,039 ",,97.17%
1871,郝,76 ,"1,784,115 ",,97.18%
1872,唷,76 ,"1,784,191 ",,97.18%
1873,籤,75 ,"1,784,266 ",,97.19%
1874,鑽,75 ,"1,784,341 ",,97.19%
1875,銅,75 ,"1,784,416 ",,97.20%
1876,呵,75 ,"1,784,491 ",,97.20%
1877,頗,75 ,"1,784,566 ",,97.20%
1878,沾,75 ,"1,784,641 ",,97.21%
1879,腎,75 ,"1,784,716 ",,97.21%
1880,蟹,74 ,"1,784,790 ",,97.22%
1881,悶,74 ,"1,784,864 ",,97.22%
1882,泛,74 ,"1,784,938 ",,97.22%
1883,竊,74 ,"1,785,012 ",,97.23%
1884,棉,74 ,"1,785,086 ",,97.23%
1885,慎,73 ,"1,785,159 ",,97.24%
1886,駁,73 ,"1,785,232 ",,97.24%
1887,罐,73 ,"1,785,305 ",,97.24%
1888,驟,73 ,"1,785,378 ",,97.25%
1889,允,73 ,"1,785,451 ",,97.25%
1890,肺,73 ,"1,785,524 ",,97.26%
1891,襪,73 ,"1,785,597 ",,97.26%
1892,遮,73 ,"1,785,670 ",,97.26%
1893,伍,73 ,"1,785,743 ",,97.27%
1894,鉛,73 ,"1,785,816 ",,97.27%
1895,嬰,72 ,"1,785,888 ",,97.28%
1896,糊,72 ,"1,785,960 ",,97.28%
1897,羞,72 ,"1,786,032 ",,97.28%
1898,籃,72 ,"1,786,104 ",,97.29%
1899,埋,72 ,"1,786,176 ",,97.29%
1900,壘,72 ,"1,786,248 ",,97.30%
1901,懶,72 ,"1,786,320 ",,97.30%
1902,醉,72 ,"1,786,392 ",,97.30%
1903,仲,72 ,"1,786,464 ",,97.31%
1904,履,72 ,"1,786,536 ",,97.31%
1905,蘿,71 ,"1,786,607 ",,97.31%
1906,龐,71 ,"1,786,678 ",,97.32%
1907,獄,71 ,"1,786,749 ",,97.32%
1908,鋪,71 ,"1,786,820 ",,97.33%
1909,縫,71 ,"1,786,891 ",,97.33%
1910,欺,71 ,"1,786,962 ",,97.33%
1911,斜,71 ,"1,787,033 ",,97.34%
1912,崇,71 ,"1,787,104 ",,97.34%
1913,澎,71 ,"1,787,175 ",,97.35%
1914,扭,71 ,"1,787,246 ",,97.35%
1915,拋,71 ,"1,787,317 ",,97.35%
1916,鼠,71 ,"1,787,388 ",,97.36%
1917,吵,70 ,"1,787,458 ",,97.36%
1918,膝,70 ,"1,787,528 ",,97.36%
1919,猛,70 ,"1,787,598 ",,97.37%
1920,憑,70 ,"1,787,668 ",,97.37%
1921,齒,70 ,"1,787,738 ",,97.38%
1922,薯,70 ,"1,787,808 ",,97.38%
1923,哦,70 ,"1,787,878 ",,97.38%
1924,媳,69 ,"1,787,947 ",,97.39%
1925,奉,69 ,"1,788,016 ",,97.39%
1926,喚,69 ,"1,788,085 ",,97.40%
1927,喪,69 ,"1,788,154 ",,97.40%
1928,漆,69 ,"1,788,223 ",,97.40%
1929,杜,69 ,"1,788,292 ",,97.41%
1930,茄,69 ,"1,788,361 ",,97.41%
1931,屁,69 ,"1,788,430 ",,97.41%
1932,躲,69 ,"1,788,499 ",,97.42%
1933,轟,69 ,"1,788,568 ",,97.42%
1934,拚,69 ,"1,788,637 ",,97.43%
1935,幽,69 ,"1,788,706 ",,97.43%
1936,芭,69 ,"1,788,775 ",,97.43%
1937,昌,69 ,"1,788,844 ",,97.44%
1938,盧,69 ,"1,788,913 ",,97.44%
1939,斌,69 ,"1,788,982 ",,97.44%
1940,娜,68 ,"1,789,050 ",,97.45%
1941,鈴,68 ,"1,789,118 ",,97.45%
1942,佐,68 ,"1,789,186 ",,97.46%
1943,逛,68 ,"1,789,254 ",,97.46%
1944,晴,68 ,"1,789,322 ",,97.46%
1945,惑,68 ,"1,789,390 ",,97.47%
1946,銳,68 ,"1,789,458 ",,97.47%
1947,氏,68 ,"1,789,526 ",,97.47%
1948,饋,68 ,"1,789,594 ",,97.48%
1949,鳳,67 ,"1,789,661 ",,97.48%
1950,斥,67 ,"1,789,728 ",,97.48%
1951,酥,67 ,"1,789,795 ",,97.49%
1952,拔,67 ,"1,789,862 ",,97.49%
1953,采,67 ,"1,789,929 ",,97.50%
1954,慈,67 ,"1,789,996 ",,97.50%
1955,悟,67 ,"1,790,063 ",,97.50%
1956,挫,67 ,"1,790,130 ",,97.51%
1957,撥,67 ,"1,790,197 ",,97.51%
1958,咪,67 ,"1,790,264 ",,97.51%
1959,肢,67 ,"1,790,331 ",,97.52%
1960,寸,67 ,"1,790,398 ",,97.52%
1961,訝,66 ,"1,790,464 ",,97.52%
1962,豔,66 ,"1,790,530 ",,97.53%
1963,佩,66 ,"1,790,596 ",,97.53%
1964,濾,66 ,"1,790,662 ",,97.54%
1965,崩,66 ,"1,790,728 ",,97.54%
1966,虧,66 ,"1,790,794 ",,97.54%
1967,渴,65 ,"1,790,859 ",,97.55%
1968,匙,65 ,"1,790,924 ",,97.55%
1969,枝,65 ,"1,790,989 ",,97.55%
1970,晃,65 ,"1,791,054 ",,97.56%
1971,愉,65 ,"1,791,119 ",,97.56%
1972,坪,65 ,"1,791,184 ",,97.56%
1973,檯,65 ,"1,791,249 ",,97.57%
1974,攜,65 ,"1,791,314 ",,97.57%
1975,湧,65 ,"1,791,379 ",,97.57%
1976,卓,65 ,"1,791,444 ",,97.58%
1977,誇,65 ,"1,791,509 ",,97.58%
1978,劍,65 ,"1,791,574 ",,97.59%
1979,眉,65 ,"1,791,639 ",,97.59%
1980,砲,65 ,"1,791,704 ",,97.59%
1981,帕,65 ,"1,791,769 ",,97.60%
1982,頒,65 ,"1,791,834 ",,97.60%
1983,栗,65 ,"1,791,899 ",,97.60%
1984,姻,64 ,"1,791,963 ",,97.61%
1985,后,64 ,"1,792,027 ",,97.61%
1986,髦,64 ,"1,792,091 ",,97.61%
1987,灑,64 ,"1,792,155 ",,97.62%
1988,傅,64 ,"1,792,219 ",,97.62%
1989,鼎,64 ,"1,792,283 ",,97.62%
1990,涯,64 ,"1,792,347 ",,97.63%
1991,樺,64 ,"1,792,411 ",,97.63%
1992,譯,63 ,"1,792,474 ",,97.63%
1993,稀,63 ,"1,792,537 ",,97.64%
1994,鹹,63 ,"1,792,600 ",,97.64%
1995,糾,63 ,"1,792,663 ",,97.64%
1996,嗯,63 ,"1,792,726 ",,97.65%
1997,芽,63 ,"1,792,789 ",,97.65%
1998,泳,63 ,"1,792,852 ",,97.65%
1999,踢,63 ,"1,792,915 ",,97.66%
2000,津,63 ,"1,792,978 ",,97.66%
2001,訟,63 ,"1,793,041 ",,97.67%
2002,赴,63 ,"1,793,104 ",,97.67%
2003,俊,63 ,"1,793,167 ",,97.67%
2004,悅,62 ,"1,793,229 ",,97.68%
2005,廊,62 ,"1,793,291 ",,97.68%
2006,仙,62 ,"1,793,353 ",,97.68%
2007,窄,62 ,"1,793,415 ",,97.69%
2008,貫,62 ,"1,793,477 ",,97.69%
2009,謹,62 ,"1,793,539 ",,97.69%
2010,磚,62 ,"1,793,601 ",,97.70%
2011,兇,62 ,"1,793,663 ",,97.70%
2012,盪,62 ,"1,793,725 ",,97.70%
2013,澄,62 ,"1,793,787 ",,97.71%
2014,罹,62 ,"1,793,849 ",,97.71%
2015,痕,62 ,"1,793,911 ",,97.71%
2016,蕉,62 ,"1,793,973 ",,97.72%
2017,橙,62 ,"1,794,035 ",,97.72%
2018,伙,62 ,"1,794,097 ",,97.72%
2019,稽,62 ,"1,794,159 ",,97.73%
2020,蓄,61 ,"1,794,220 ",,97.73%
2021,鬱,61 ,"1,794,281 ",,97.73%
2022,綿,61 ,"1,794,342 ",,97.74%
2023,妥,61 ,"1,794,403 ",,97.74%
2024,歧,61 ,"1,794,464 ",,97.74%
2025,擅,61 ,"1,794,525 ",,97.75%
2026,弦,61 ,"1,794,586 ",,97.75%
2027,柴,61 ,"1,794,647 ",,97.75%
2028,丘,61 ,"1,794,708 ",,97.76%
2029,趟,60 ,"1,794,768 ",,97.76%
2030,丈,60 ,"1,794,828 ",,97.76%
2031,狼,60 ,"1,794,888 ",,97.77%
2032,恆,60 ,"1,794,948 ",,97.77%
2033,忌,60 ,"1,795,008 ",,97.77%
2034,癒,60 ,"1,795,068 ",,97.78%
2035,拳,60 ,"1,795,128 ",,97.78%
2036,聘,60 ,"1,795,188 ",,97.78%
2037,欄,60 ,"1,795,248 ",,97.79%
2038,菸,60 ,"1,795,308 ",,97.79%
2039,蒼,60 ,"1,795,368 ",,97.79%
2040,矛,59 ,"1,795,427 ",,97.79%
2041,稻,59 ,"1,795,486 ",,97.80%
2042,韻,59 ,"1,795,545 ",,97.80%
2043,盆,59 ,"1,795,604 ",,97.80%
2044,梁,59 ,"1,795,663 ",,97.81%
2045,粹,59 ,"1,795,722 ",,97.81%
2046,唐,59 ,"1,795,781 ",,97.81%
2047,趁,59 ,"1,795,840 ",,97.82%
2048,灌,59 ,"1,795,899 ",,97.82%
2049,橘,59 ,"1,795,958 ",,97.82%
2050,催,59 ,"1,796,017 ",,97.83%
2051,欠,59 ,"1,796,076 ",,97.83%
2052,弊,59 ,"1,796,135 ",,97.83%
2053,君,59 ,"1,796,194 ",,97.84%
2054,械,59 ,"1,796,253 ",,97.84%
2055,盾,58 ,"1,796,311 ",,97.84%
2056,扶,58 ,"1,796,369 ",,97.85%
2057,葛,58 ,"1,796,427 ",,97.85%
2058,巷,58 ,"1,796,485 ",,97.85%
2059,龜,58 ,"1,796,543 ",,97.86%
2060,嘯,58 ,"1,796,601 ",,97.86%
2061,勾,58 ,"1,796,659 ",,97.86%
2062,譬,58 ,"1,796,717 ",,97.87%
2063,漿,58 ,"1,796,775 ",,97.87%
2064,蔔,58 ,"1,796,833 ",,97.87%
2065,遙,58 ,"1,796,891 ",,97.87%
2066,剝,58 ,"1,796,949 ",,97.88%
2067,穆,58 ,"1,797,007 ",,97.88%
2068,孝,58 ,"1,797,065 ",,97.88%
2069,耕,58 ,"1,797,123 ",,97.89%
2070,凸,58 ,"1,797,181 ",,97.89%
2071,懸,58 ,"1,797,239 ",,97.89%
2072,吻,57 ,"1,797,296 ",,97.90%
2073,辱,57 ,"1,797,353 ",,97.90%
2074,渡,57 ,"1,797,410 ",,97.90%
2075,諮,57 ,"1,797,467 ",,97.91%
2076,逾,57 ,"1,797,524 ",,97.91%
2077,罩,57 ,"1,797,581 ",,97.91%
2078,赤,57 ,"1,797,638 ",,97.92%
2079,壺,57 ,"1,797,695 ",,97.92%
2080,懲,57 ,"1,797,752 ",,97.92%
2081,躺,57 ,"1,797,809 ",,97.92%
2082,坑,57 ,"1,797,866 ",,97.93%
2083,翠,57 ,"1,797,923 ",,97.93%
2084,衍,57 ,"1,797,980 ",,97.93%
2085,徐,57 ,"1,798,037 ",,97.94%
2086,慰,56 ,"1,798,093 ",,97.94%
2087,廁,56 ,"1,798,149 ",,97.94%
2088,劣,56 ,"1,798,205 ",,97.95%
2089,叛,56 ,"1,798,261 ",,97.95%
2090,椒,56 ,"1,798,317 ",,97.95%
2091,莓,56 ,"1,798,373 ",,97.96%
2092,芝,56 ,"1,798,429 ",,97.96%
2093,叉,56 ,"1,798,485 ",,97.96%
2094,謠,56 ,"1,798,541 ",,97.96%
2095,押,56 ,"1,798,597 ",,97.97%
2096,宴,56 ,"1,798,653 ",,97.97%
2097,掩,56 ,"1,798,709 ",,97.97%
2098,伏,55 ,"1,798,764 ",,97.98%
2099,奔,55 ,"1,798,819 ",,97.98%
2100,闖,55 ,"1,798,874 ",,97.98%
2101,聆,55 ,"1,798,929 ",,97.99%
2102,卷,55 ,"1,798,984 ",,97.99%
2103,詮,55 ,"1,799,039 ",,97.99%
2104,扎,55 ,"1,799,094 ",,97.99%
2105,繩,55 ,"1,799,149 ",,98.00%
2106,蛇,55 ,"1,799,204 ",,98.00%
2107,礦,55 ,"1,799,259 ",,98.00%
2108,顛,55 ,"1,799,314 ",,98.01%
2109,桿,55 ,"1,799,369 ",,98.01%
2110,旭,55 ,"1,799,424 ",,98.01%
2111,芯,55 ,"1,799,479 ",,98.02%
2112,傲,54 ,"1,799,533 ",,98.02%
2113,潑,54 ,"1,799,587 ",,98.02%
2114,鳴,54 ,"1,799,641 ",,98.02%
2115,箭,54 ,"1,799,695 ",,98.03%
2116,獵,54 ,"1,799,749 ",,98.03%
2117,葡,54 ,"1,799,803 ",,98.03%
2118,韋,54 ,"1,799,857 ",,98.04%
2119,赫,54 ,"1,799,911 ",,98.04%
2120,詹,54 ,"1,799,965 ",,98.04%
2121,函,54 ,"1,800,019 ",,98.05%
2122,囊,54 ,"1,800,073 ",,98.05%
2123,曝,54 ,"1,800,127 ",,98.05%
2124,鏈,54 ,"1,800,181 ",,98.05%
2125,趴,54 ,"1,800,235 ",,98.06%
2126,熬,53 ,"1,800,288 ",,98.06%
2127,盼,53 ,"1,800,341 ",,98.06%
2128,盲,53 ,"1,800,394 ",,98.07%
2129,牲,53 ,"1,800,447 ",,98.07%
2130,萄,53 ,"1,800,500 ",,98.07%
2131,哇,53 ,"1,800,553 ",,98.07%
2132,斗,53 ,"1,800,606 ",,98.08%
2133,錫,53 ,"1,800,659 ",,98.08%
2134,挪,53 ,"1,800,712 ",,98.08%
2135,罕,53 ,"1,800,765 ",,98.09%
2136,盜,53 ,"1,800,818 ",,98.09%
2137,毅,53 ,"1,800,871 ",,98.09%
2138,昂,52 ,"1,800,923 ",,98.09%
2139,衷,52 ,"1,800,975 ",,98.10%
2140,嫁,52 ,"1,801,027 ",,98.10%
2141,闊,52 ,"1,801,079 ",,98.10%
2142,烹,52 ,"1,801,131 ",,98.11%
2143,騷,52 ,"1,801,183 ",,98.11%
2144,傻,52 ,"1,801,235 ",,98.11%
2145,扯,52 ,"1,801,287 ",,98.11%
2146,塵,52 ,"1,801,339 ",,98.12%
2147,髒,52 ,"1,801,391 ",,98.12%
2148,説,52 ,"1,801,443 ",,98.12%
2149,梗,52 ,"1,801,495 ",,98.13%
2150,嚐,52 ,"1,801,547 ",,98.13%
2151,俱,51 ,"1,801,598 ",,98.13%
2152,賢,51 ,"1,801,649 ",,98.13%
2153,侶,51 ,"1,801,700 ",,98.14%
2154,蒜,51 ,"1,801,751 ",,98.14%
2155,燥,51 ,"1,801,802 ",,98.14%
2156,狹,51 ,"1,801,853 ",,98.15%
2157,艱,51 ,"1,801,904 ",,98.15%
2158,哩,51 ,"1,801,955 ",,98.15%
2159,撼,51 ,"1,802,006 ",,98.15%
2160,燕,51 ,"1,802,057 ",,98.16%
2161,巾,51 ,"1,802,108 ",,98.16%
2162,祥,51 ,"1,802,159 ",,98.16%
2163,倉,51 ,"1,802,210 ",,98.16%
2164,勻,51 ,"1,802,261 ",,98.17%
2165,吊,51 ,"1,802,312 ",,98.17%
2166,旺,51 ,"1,802,363 ",,98.17%
2167,頸,51 ,"1,802,414 ",,98.18%
2168,獅,51 ,"1,802,465 ",,98.18%
2169,吿,51 ,"1,802,516 ",,98.18%
2170,紗,50 ,"1,802,566 ",,98.18%
2171,芳,50 ,"1,802,616 ",,98.19%
2172,樸,50 ,"1,802,666 ",,98.19%
2173,玄,50 ,"1,802,716 ",,98.19%
2174,敷,50 ,"1,802,766 ",,98.19%
2175,犧,50 ,"1,802,816 ",,98.20%
2176,哀,50 ,"1,802,866 ",,98.20%
2177,滲,50 ,"1,802,916 ",,98.20%
2178,瑕,50 ,"1,802,966 ",,98.21%
2179,餿,50 ,"1,803,016 ",,98.21%
2180,翁,49 ,"1,803,065 ",,98.21%
2181,醇,49 ,"1,803,114 ",,98.21%
2182,脾,49 ,"1,803,163 ",,98.22%
2183,屈,49 ,"1,803,212 ",,98.22%
2184,碩,49 ,"1,803,261 ",,98.22%
2185,菁,49 ,"1,803,310 ",,98.22%
2186,檸,49 ,"1,803,359 ",,98.23%
2187,餓,49 ,"1,803,408 ",,98.23%
2188,昆,49 ,"1,803,457 ",,98.23%
2189,沈,49 ,"1,803,506 ",,98.24%
2190,檻,49 ,"1,803,555 ",,98.24%
2191,峽,49 ,"1,803,604 ",,98.24%
2192,裕,49 ,"1,803,653 ",,98.24%
2193,肅,49 ,"1,803,702 ",,98.25%
2194,筒,49 ,"1,803,751 ",,98.25%
2195,僵,49 ,"1,803,800 ",,98.25%
2196,膏,49 ,"1,803,849 ",,98.25%
2197,娛,49 ,"1,803,898 ",,98.26%
2198,祈,48 ,"1,803,946 ",,98.26%
2199,帆,48 ,"1,803,994 ",,98.26%
2200,墊,48 ,"1,804,042 ",,98.26%
2201,吞,48 ,"1,804,090 ",,98.27%
2202,羽,48 ,"1,804,138 ",,98.27%
2203,偽,48 ,"1,804,186 ",,98.27%
2204,踐,48 ,"1,804,234 ",,98.27%
2205,檬,48 ,"1,804,282 ",,98.28%
2206,玲,48 ,"1,804,330 ",,98.28%
2207,壤,48 ,"1,804,378 ",,98.28%
2208,烘,48 ,"1,804,426 ",,98.29%
2209,桑,48 ,"1,804,474 ",,98.29%
2210,孟,48 ,"1,804,522 ",,98.29%
2211,蛙,48 ,"1,804,570 ",,98.29%
2212,撫,47 ,"1,804,617 ",,98.30%
2213,恨,47 ,"1,804,664 ",,98.30%
2214,瑟,47 ,"1,804,711 ",,98.30%
2215,蓬,47 ,"1,804,758 ",,98.30%
2216,裸,47 ,"1,804,805 ",,98.31%
2217,濫,47 ,"1,804,852 ",,98.31%
2218,溼,47 ,"1,804,899 ",,98.31%
2219,潘,47 ,"1,804,946 ",,98.31%
2220,寺,47 ,"1,804,993 ",,98.32%
2221,晉,47 ,"1,805,040 ",,98.32%
2222,塢,47 ,"1,805,087 ",,98.32%
2223,痘,47 ,"1,805,134 ",,98.32%
2224,披,46 ,"1,805,180 ",,98.33%
2225,紮,46 ,"1,805,226 ",,98.33%
2226,樑,46 ,"1,805,272 ",,98.33%
2227,噗,46 ,"1,805,318 ",,98.33%
2228,膀,46 ,"1,805,364 ",,98.34%
2229,俐,46 ,"1,805,410 ",,98.34%
2230,勸,46 ,"1,805,456 ",,98.34%
2231,腕,46 ,"1,805,502 ",,98.34%
2232,攀,46 ,"1,805,548 ",,98.35%
2233,溶,46 ,"1,805,594 ",,98.35%
2234,址,46 ,"1,805,640 ",,98.35%
2235,呆,46 ,"1,805,686 ",,98.35%
2236,碑,46 ,"1,805,732 ",,98.36%
2237,牧,46 ,"1,805,778 ",,98.36%
2238,瀏,46 ,"1,805,824 ",,98.36%
2239,宛,46 ,"1,805,870 ",,98.36%
2240,彥,46 ,"1,805,916 ",,98.37%
2241,遣,45 ,"1,805,961 ",,98.37%
2242,倆,45 ,"1,806,006 ",,98.37%
2243,掀,45 ,"1,806,051 ",,98.37%
2244,籠,45 ,"1,806,096 ",,98.38%
2245,坊,45 ,"1,806,141 ",,98.38%
2246,憾,45 ,"1,806,186 ",,98.38%
2247,臭,45 ,"1,806,231 ",,98.38%
2248,濱,45 ,"1,806,276 ",,98.39%
2249,刪,45 ,"1,806,321 ",,98.39%
2250,奢,45 ,"1,806,366 ",,98.39%
2251,獸,45 ,"1,806,411 ",,98.39%
2252,芙,45 ,"1,806,456 ",,98.40%
2253,灘,45 ,"1,806,501 ",,98.40%
2254,淘,45 ,"1,806,546 ",,98.40%
2255,錦,45 ,"1,806,591 ",,98.40%
2256,貶,44 ,"1,806,635 ",,98.41%
2257,伽,44 ,"1,806,679 ",,98.41%
2258,撒,44 ,"1,806,723 ",,98.41%
2259,玫,44 ,"1,806,767 ",,98.41%
2260,瑰,44 ,"1,806,811 ",,98.42%
2261,彙,44 ,"1,806,855 ",,98.42%
2262,翼,44 ,"1,806,899 ",,98.42%
