字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
1829,岩,83 ,"1,658,353 ",,96.55%
1830,恢,82 ,"1,658,435 ",,96.55%
1831,幽,82 ,"1,658,517 ",,96.56%
1832,揭,82 ,"1,658,599 ",,96.56%
1833,劍,82 ,"1,658,681 ",,96.56%
1834,挫,82 ,"1,658,763 ",,96.57%
1835,昌,82 ,"1,658,845 ",,96.57%
1836,筋,81 ,"1,658,926 ",,96.58%
1837,卑,81 ,"1,659,007 ",,96.58%
1838,迅,81 ,"1,659,088 ",,96.59%
1839,葡,81 ,"1,659,169 ",,96.59%
1840,拳,80 ,"1,659,249 ",,96.60%
1841,蘿,80 ,"1,659,329 ",,96.60%
1842,榜,80 ,"1,659,409 ",,96.61%
1843,罹,80 ,"1,659,489 ",,96.61%
1844,慕,79 ,"1,659,568 ",,96.62%
1845,椒,79 ,"1,659,647 ",,96.62%
1846,鴻,79 ,"1,659,726 ",,96.63%
1847,萄,79 ,"1,659,805 ",,96.63%
1848,垂,78 ,"1,659,883 ",,96.63%
1849,歉,78 ,"1,659,961 ",,96.64%
1850,搜,78 ,"1,660,039 ",,96.64%
1851,辯,78 ,"1,660,117 ",,96.65%
1852,酵,78 ,"1,660,195 ",,96.65%
1853,虎,78 ,"1,660,273 ",,96.66%
1854,猜,78 ,"1,660,351 ",,96.66%
1855,鳳,78 ,"1,660,429 ",,96.67%
1856,凍,77 ,"1,660,506 ",,96.67%
1857,頗,77 ,"1,660,583 ",,96.68%
1858,譜,77 ,"1,660,660 ",,96.68%
1859,娃,77 ,"1,660,737 ",,96.68%
1860,徐,77 ,"1,660,814 ",,96.69%
1861,痕,77 ,"1,660,891 ",,96.69%
1862,鵝,77 ,"1,660,968 ",,96.70%
1863,燥,76 ,"1,661,044 ",,96.70%
1864,驟,76 ,"1,661,120 ",,96.71%
1865,呀,76 ,"1,661,196 ",,96.71%
1866,糊,76 ,"1,661,272 ",,96.72%
1867,惱,76 ,"1,661,348 ",,96.72%
1868,憤,76 ,"1,661,424 ",,96.72%
1869,爵,76 ,"1,661,500 ",,96.73%
1870,羽,76 ,"1,661,576 ",,96.73%
1871,蔥,76 ,"1,661,652 ",,96.74%
1872,縫,76 ,"1,661,728 ",,96.74%
1873,貫,76 ,"1,661,804 ",,96.75%
1874,魅,76 ,"1,661,880 ",,96.75%
1875,逢,76 ,"1,661,956 ",,96.76%
1876,謀,76 ,"1,662,032 ",,96.76%
1877,繫,75 ,"1,662,107 ",,96.76%
1878,冊,75 ,"1,662,182 ",,96.77%
1879,寺,75 ,"1,662,257 ",,96.77%
1880,卷,75 ,"1,662,332 ",,96.78%
1881,扯,75 ,"1,662,407 ",,96.78%
1882,踐,74 ,"1,662,481 ",,96.79%
1883,卵,74 ,"1,662,555 ",,96.79%
1884,渴,74 ,"1,662,629 ",,96.79%
1885,驅,74 ,"1,662,703 ",,96.80%
1886,辭,74 ,"1,662,777 ",,96.80%
1887,蹟,74 ,"1,662,851 ",,96.81%
1888,玄,74 ,"1,662,925 ",,96.81%
1889,衫,74 ,"1,662,999 ",,96.82%
1890,巷,74 ,"1,663,073 ",,96.82%
1891,鹿,74 ,"1,663,147 ",,96.82%
1892,飄,74 ,"1,663,221 ",,96.83%
1893,蝶,74 ,"1,663,295 ",,96.83%
1894,嬤,74 ,"1,663,369 ",,96.84%
1895,邱,74 ,"1,663,443 ",,96.84%
1896,鍊,73 ,"1,663,516 ",,96.85%
1897,肺,73 ,"1,663,589 ",,96.85%
1898,臂,73 ,"1,663,662 ",,96.85%
1899,擋,73 ,"1,663,735 ",,96.86%
1900,拚,73 ,"1,663,808 ",,96.86%
1901,鈴,73 ,"1,663,881 ",,96.87%
1902,懼,73 ,"1,663,954 ",,96.87%
1903,贊,73 ,"1,664,027 ",,96.88%
1904,宙,73 ,"1,664,100 ",,96.88%
1905,污,73 ,"1,664,173 ",,96.88%
1906,拋,73 ,"1,664,246 ",,96.89%
1907,披,73 ,"1,664,319 ",,96.89%
1908,棟,73 ,"1,664,392 ",,96.90%
1909,藤,73 ,"1,664,465 ",,96.90%
1910,貶,73 ,"1,664,538 ",,96.91%
1911,脊,72 ,"1,664,610 ",,96.91%
1912,逛,72 ,"1,664,682 ",,96.91%
1913,蓄,72 ,"1,664,754 ",,96.92%
1914,裙,72 ,"1,664,826 ",,96.92%
1915,桿,72 ,"1,664,898 ",,96.93%
1916,閣,72 ,"1,664,970 ",,96.93%
1917,腎,72 ,"1,665,042 ",,96.93%
1918,魂,71 ,"1,665,113 ",,96.94%
1919,遙,71 ,"1,665,184 ",,96.94%
1920,鑽,71 ,"1,665,255 ",,96.95%
1921,押,71 ,"1,665,326 ",,96.95%
1922,姻,71 ,"1,665,397 ",,96.96%
1923,逝,71 ,"1,665,468 ",,96.96%
1924,栗,71 ,"1,665,539 ",,96.96%
1925,譯,71 ,"1,665,610 ",,96.97%
1926,晉,71 ,"1,665,681 ",,96.97%
1927,賄,71 ,"1,665,752 ",,96.98%
1928,垃,70 ,"1,665,822 ",,96.98%
1929,圾,70 ,"1,665,892 ",,96.98%
1930,抑,70 ,"1,665,962 ",,96.99%
1931,駛,70 ,"1,666,032 ",,96.99%
1932,蒐,70 ,"1,666,102 ",,97.00%
1933,祥,70 ,"1,666,172 ",,97.00%
1934,妥,70 ,"1,666,242 ",,97.00%
1935,吵,70 ,"1,666,312 ",,97.01%
1936,姑,70 ,"1,666,382 ",,97.01%
1937,廉,70 ,"1,666,452 ",,97.02%
1938,侯,70 ,"1,666,522 ",,97.02%
1939,翼,69 ,"1,666,591 ",,97.03%
1940,漏,69 ,"1,666,660 ",,97.03%
1941,襯,69 ,"1,666,729 ",,97.03%
1942,龐,69 ,"1,666,798 ",,97.04%
1943,澱,69 ,"1,666,867 ",,97.04%
1944,屁,69 ,"1,666,936 ",,97.05%
1945,剝,69 ,"1,667,005 ",,97.05%
1946,誇,69 ,"1,667,074 ",,97.05%
1947,鋒,69 ,"1,667,143 ",,97.06%
1948,罷,69 ,"1,667,212 ",,97.06%
1949,罐,69 ,"1,667,281 ",,97.07%
1950,恨,69 ,"1,667,350 ",,97.07%
1951,齒,69 ,"1,667,419 ",,97.07%
1952,豔,69 ,"1,667,488 ",,97.08%
1953,址,69 ,"1,667,557 ",,97.08%
1954,杰,69 ,"1,667,626 ",,97.09%
1955,扎,68 ,"1,667,694 ",,97.09%
1956,虧,68 ,"1,667,762 ",,97.09%
1957,洩,68 ,"1,667,830 ",,97.10%
1958,繩,68 ,"1,667,898 ",,97.10%
1959,征,68 ,"1,667,966 ",,97.11%
1960,泌,68 ,"1,668,034 ",,97.11%
1961,牡,68 ,"1,668,102 ",,97.11%
1962,煎,67 ,"1,668,169 ",,97.12%
1963,盪,67 ,"1,668,236 ",,97.12%
1964,夕,67 ,"1,668,303 ",,97.12%
1965,捨,67 ,"1,668,370 ",,97.13%
1966,茄,67 ,"1,668,437 ",,97.13%
1967,蔔,67 ,"1,668,504 ",,97.14%
1968,橘,67 ,"1,668,571 ",,97.14%
1969,悶,67 ,"1,668,638 ",,97.14%
1970,遮,66 ,"1,668,704 ",,97.15%
1971,奔,66 ,"1,668,770 ",,97.15%
1972,滯,66 ,"1,668,836 ",,97.16%
1973,赴,66 ,"1,668,902 ",,97.16%
1974,歧,66 ,"1,668,968 ",,97.16%
1975,瞭,66 ,"1,669,034 ",,97.17%
1976,筒,66 ,"1,669,100 ",,97.17%
1977,乖,66 ,"1,669,166 ",,97.18%
1978,泛,66 ,"1,669,232 ",,97.18%
1979,頒,66 ,"1,669,298 ",,97.18%
1980,趁,66 ,"1,669,364 ",,97.19%
1981,挖,66 ,"1,669,430 ",,97.19%
1982,曬,66 ,"1,669,496 ",,97.19%
1983,稿,66 ,"1,669,562 ",,97.20%
1984,斜,65 ,"1,669,627 ",,97.20%
1985,攀,65 ,"1,669,692 ",,97.21%
1986,貢,65 ,"1,669,757 ",,97.21%
1987,巢,65 ,"1,669,822 ",,97.21%
1988,躲,65 ,"1,669,887 ",,97.22%
1989,仇,65 ,"1,669,952 ",,97.22%
1990,闊,65 ,"1,670,017 ",,97.22%
1991,貪,65 ,"1,670,082 ",,97.23%
1992,攜,65 ,"1,670,147 ",,97.23%
1993,稀,65 ,"1,670,212 ",,97.24%
1994,芳,65 ,"1,670,277 ",,97.24%
1995,汐,65 ,"1,670,342 ",,97.24%
1996,薯,64 ,"1,670,406 ",,97.25%
1997,哀,64 ,"1,670,470 ",,97.25%
1998,赤,64 ,"1,670,534 ",,97.25%
1999,埋,64 ,"1,670,598 ",,97.26%
2000,惑,64 ,"1,670,662 ",,97.26%
2001,遵,64 ,"1,670,726 ",,97.27%
2002,拌,64 ,"1,670,790 ",,97.27%
2003,頸,64 ,"1,670,854 ",,97.27%
2004,翰,64 ,"1,670,918 ",,97.28%
2005,糟,63 ,"1,670,981 ",,97.28%
2006,悟,63 ,"1,671,044 ",,97.28%
2007,怖,63 ,"1,671,107 ",,97.29%
2008,蒂,63 ,"1,671,170 ",,97.29%
2009,禍,63 ,"1,671,233 ",,97.30%
2010,菇,63 ,"1,671,296 ",,97.30%
2011,醋,63 ,"1,671,359 ",,97.30%
2012,倉,63 ,"1,671,422 ",,97.31%
2013,銳,62 ,"1,671,484 ",,97.31%
2014,栽,62 ,"1,671,546 ",,97.31%
2015,撥,62 ,"1,671,608 ",,97.32%
2016,鉛,62 ,"1,671,670 ",,97.32%
2017,撫,62 ,"1,671,732 ",,97.32%
2018,猛,62 ,"1,671,794 ",,97.33%
2019,帽,62 ,"1,671,856 ",,97.33%
2020,譬,62 ,"1,671,918 ",,97.34%
2021,蛇,62 ,"1,671,980 ",,97.34%
2022,湧,62 ,"1,672,042 ",,97.34%
2023,逾,62 ,"1,672,104 ",,97.35%
2024,彭,62 ,"1,672,166 ",,97.35%
2025,凸,61 ,"1,672,227 ",,97.35%
2026,俱,61 ,"1,672,288 ",,97.36%
2027,喻,61 ,"1,672,349 ",,97.36%
2028,戒,61 ,"1,672,410 ",,97.36%
2029,盜,61 ,"1,672,471 ",,97.37%
2030,吞,61 ,"1,672,532 ",,97.37%
2031,盾,61 ,"1,672,593 ",,97.37%
2032,叛,61 ,"1,672,654 ",,97.38%
2033,狼,61 ,"1,672,715 ",,97.38%
2034,坑,61 ,"1,672,776 ",,97.39%
2035,墊,61 ,"1,672,837 ",,97.39%
2036,旺,61 ,"1,672,898 ",,97.39%
2037,坊,61 ,"1,672,959 ",,97.40%
2038,殿,61 ,"1,673,020 ",,97.40%
2039,廿,61 ,"1,673,081 ",,97.40%
2040,溶,61 ,"1,673,142 ",,97.41%
2041,膏,60 ,"1,673,202 ",,97.41%
2042,佩,60 ,"1,673,262 ",,97.41%
2043,棉,60 ,"1,673,322 ",,97.42%
2044,軸,60 ,"1,673,382 ",,97.42%
2045,諧,60 ,"1,673,442 ",,97.42%
2046,獵,60 ,"1,673,502 ",,97.43%
2047,鹹,60 ,"1,673,562 ",,97.43%
2048,擅,60 ,"1,673,622 ",,97.43%
2049,柴,60 ,"1,673,682 ",,97.44%
2050,咪,60 ,"1,673,742 ",,97.44%
2051,哇,60 ,"1,673,802 ",,97.44%
2052,泳,60 ,"1,673,862 ",,97.45%
2053,籠,60 ,"1,673,922 ",,97.45%
2054,砂,60 ,"1,673,982 ",,97.46%
2055,罩,60 ,"1,674,042 ",,97.46%
2056,窩,59 ,"1,674,101 ",,97.46%
2057,芒,59 ,"1,674,160 ",,97.47%
2058,飆,59 ,"1,674,219 ",,97.47%
2059,忌,59 ,"1,674,278 ",,97.47%
2060,艱,59 ,"1,674,337 ",,97.48%
2061,穆,59 ,"1,674,396 ",,97.48%
2062,漬,59 ,"1,674,455 ",,97.48%
2063,鷹,59 ,"1,674,514 ",,97.49%
2064,掀,59 ,"1,674,573 ",,97.49%
2065,膀,59 ,"1,674,632 ",,97.49%
2066,殷,59 ,"1,674,691 ",,97.50%
2067,裏,59 ,"1,674,750 ",,97.50%
2068,菊,59 ,"1,674,809 ",,97.50%
2069,韻,59 ,"1,674,868 ",,97.51%
2070,勾,58 ,"1,674,926 ",,97.51%
2071,叉,58 ,"1,674,984 ",,97.51%
2072,逸,58 ,"1,675,042 ",,97.52%
2073,椎,58 ,"1,675,100 ",,97.52%
2074,臥,58 ,"1,675,158 ",,97.52%
2075,熬,58 ,"1,675,216 ",,97.53%
2076,菁,58 ,"1,675,274 ",,97.53%
2077,悅,58 ,"1,675,332 ",,97.53%
2078,慾,58 ,"1,675,390 ",,97.54%
2079,趟,58 ,"1,675,448 ",,97.54%
2080,癒,58 ,"1,675,506 ",,97.54%
2081,盆,58 ,"1,675,564 ",,97.55%
2082,崩,58 ,"1,675,622 ",,97.55%
2083,艇,58 ,"1,675,680 ",,97.55%
2084,陌,58 ,"1,675,738 ",,97.56%
2085,礁,58 ,"1,675,796 ",,97.56%
2086,灌,58 ,"1,675,854 ",,97.56%
2087,寮,58 ,"1,675,912 ",,97.57%
2088,丘,58 ,"1,675,970 ",,97.57%
2089,桑,58 ,"1,676,028 ",,97.57%
2090,龜,58 ,"1,676,086 ",,97.58%
2091,曹,58 ,"1,676,144 ",,97.58%
2092,駁,57 ,"1,676,201 ",,97.58%
2093,痠,57 ,"1,676,258 ",,97.59%
2094,欠,57 ,"1,676,315 ",,97.59%
2095,詮,57 ,"1,676,372 ",,97.59%
2096,悔,57 ,"1,676,429 ",,97.60%
2097,衍,57 ,"1,676,486 ",,97.60%
2098,驕,57 ,"1,676,543 ",,97.60%
2099,淹,57 ,"1,676,600 ",,97.61%
2100,禪,57 ,"1,676,657 ",,97.61%
2101,漆,57 ,"1,676,714 ",,97.61%
2102,貞,57 ,"1,676,771 ",,97.62%
2103,蟹,57 ,"1,676,828 ",,97.62%
2104,裕,57 ,"1,676,885 ",,97.62%
2105,麟,57 ,"1,676,942 ",,97.63%
2106,孟,57 ,"1,676,999 ",,97.63%
2107,腺,56 ,"1,677,055 ",,97.63%
2108,粹,56 ,"1,677,111 ",,97.64%
2109,燕,56 ,"1,677,167 ",,97.64%
2110,醉,56 ,"1,677,223 ",,97.64%
2111,帆,56 ,"1,677,279 ",,97.65%
2112,盼,56 ,"1,677,335 ",,97.65%
2113,澄,56 ,"1,677,391 ",,97.65%
2114,牢,56 ,"1,677,447 ",,97.66%
2115,螺,56 ,"1,677,503 ",,97.66%
2116,梨,56 ,"1,677,559 ",,97.66%
2117,撤,56 ,"1,677,615 ",,97.67%
2118,賦,55 ,"1,677,670 ",,97.67%
2119,弦,55 ,"1,677,725 ",,97.67%
2120,吊,55 ,"1,677,780 ",,97.68%
2121,孝,55 ,"1,677,835 ",,97.68%
2122,鼠,55 ,"1,677,890 ",,97.68%
2123,盧,55 ,"1,677,945 ",,97.69%
2124,鍾,55 ,"1,678,000 ",,97.69%
2125,宴,55 ,"1,678,055 ",,97.69%
2126,斥,55 ,"1,678,110 ",,97.70%
2127,誘,55 ,"1,678,165 ",,97.70%
2128,蜂,55 ,"1,678,220 ",,97.70%
2129,瑰,55 ,"1,678,275 ",,97.71%
2130,犬,55 ,"1,678,330 ",,97.71%
2131,弊,55 ,"1,678,385 ",,97.71%
2132,鏈,55 ,"1,678,440 ",,97.71%
2133,淇,54 ,"1,678,494 ",,97.72%
2134,悄,54 ,"1,678,548 ",,97.72%
2135,眷,54 ,"1,678,602 ",,97.72%
2136,捏,54 ,"1,678,656 ",,97.73%
2137,玲,54 ,"1,678,710 ",,97.73%
2138,呂,54 ,"1,678,764 ",,97.73%
2139,兆,54 ,"1,678,818 ",,97.74%
2140,刮,54 ,"1,678,872 ",,97.74%
2141,祈,54 ,"1,678,926 ",,97.74%
2142,宛,54 ,"1,678,980 ",,97.75%
2143,嬰,54 ,"1,679,034 ",,97.75%
2144,禧,54 ,"1,679,088 ",,97.75%
2145,欺,53 ,"1,679,141 ",,97.76%
2146,臭,53 ,"1,679,194 ",,97.76%
2147,熊,53 ,"1,679,247 ",,97.76%
2148,斗,53 ,"1,679,300 ",,97.77%
2149,弓,53 ,"1,679,353 ",,97.77%
2150,濱,53 ,"1,679,406 ",,97.77%
2151,峽,53 ,"1,679,459 ",,97.77%
2152,郎,53 ,"1,679,512 ",,97.78%
2153,巾,53 ,"1,679,565 ",,97.78%
2154,鑄,53 ,"1,679,618 ",,97.78%
2155,薑,53 ,"1,679,671 ",,97.79%
2156,肇,53 ,"1,679,724 ",,97.79%
2157,框,53 ,"1,679,777 ",,97.79%
2158,坪,53 ,"1,679,830 ",,97.80%
2159,摺,53 ,"1,679,883 ",,97.80%
2160,粽,53 ,"1,679,936 ",,97.80%
2161,暈,52 ,"1,679,988 ",,97.81%
2162,隙,52 ,"1,680,040 ",,97.81%
2163,晃,52 ,"1,680,092 ",,97.81%
2164,醇,52 ,"1,680,144 ",,97.81%
2165,顛,52 ,"1,680,196 ",,97.82%
2166,闖,52 ,"1,680,248 ",,97.82%
2167,瘤,52 ,"1,680,300 ",,97.82%
2168,烘,52 ,"1,680,352 ",,97.83%
2169,踢,52 ,"1,680,404 ",,97.83%
2170,欄,52 ,"1,680,456 ",,97.83%
2171,霜,52 ,"1,680,508 ",,97.84%
2172,脾,52 ,"1,680,560 ",,97.84%
2173,檻,52 ,"1,680,612 ",,97.84%
2174,趴,52 ,"1,680,664 ",,97.84%
2175,寂,51 ,"1,680,715 ",,97.85%
2176,浩,51 ,"1,680,766 ",,97.85%
2177,拾,51 ,"1,680,817 ",,97.85%
2178,兔,51 ,"1,680,868 ",,97.86%
2179,琳,51 ,"1,680,919 ",,97.86%
2180,浴,51 ,"1,680,970 ",,97.86%
2181,勃,51 ,"1,681,021 ",,97.87%
2182,珊,51 ,"1,681,072 ",,97.87%
2183,穀,51 ,"1,681,123 ",,97.87%
2184,謠,51 ,"1,681,174 ",,97.87%
2185,玫,51 ,"1,681,225 ",,97.88%
2186,謹,51 ,"1,681,276 ",,97.88%
2187,仲,51 ,"1,681,327 ",,97.88%
2188,蠣,51 ,"1,681,378 ",,97.89%
2189,鍛,50 ,"1,681,428 ",,97.89%
2190,傻,50 ,"1,681,478 ",,97.89%
2191,僚,50 ,"1,681,528 ",,97.89%
2192,釘,50 ,"1,681,578 ",,97.90%
2193,躁,50 ,"1,681,628 ",,97.90%
2194,髒,50 ,"1,681,678 ",,97.90%
2195,曝,50 ,"1,681,728 ",,97.91%
2196,梁,50 ,"1,681,778 ",,97.91%
2197,匙,50 ,"1,681,828 ",,97.91%
2198,廂,50 ,"1,681,878 ",,97.92%
2199,拓,50 ,"1,681,928 ",,97.92%
2200,潘,50 ,"1,681,978 ",,97.92%
2201,酷,49 ,"1,682,027 ",,97.92%
2202,慎,49 ,"1,682,076 ",,97.93%
2203,脹,49 ,"1,682,125 ",,97.93%
2204,糾,49 ,"1,682,174 ",,97.93%
2205,諒,49 ,"1,682,223 ",,97.94%
2206,柳,49 ,"1,682,272 ",,97.94%
2207,撒,49 ,"1,682,321 ",,97.94%
2208,拘,49 ,"1,682,370 ",,97.94%
2209,饋,49 ,"1,682,419 ",,97.95%
2210,燙,49 ,"1,682,468 ",,97.95%
2211,撼,49 ,"1,682,517 ",,97.95%
2212,奢,49 ,"1,682,566 ",,97.96%
2213,晴,49 ,"1,682,615 ",,97.96%
2214,燉,49 ,"1,682,664 ",,97.96%
2215,罕,49 ,"1,682,713 ",,97.96%
2216,籲,49 ,"1,682,762 ",,97.97%
2217,卸,49 ,"1,682,811 ",,97.97%
2218,秩,49 ,"1,682,860 ",,97.97%
2219,馮,49 ,"1,682,909 ",,97.98%
2220,咳,49 ,"1,682,958 ",,97.98%
2221,愉,48 ,"1,683,006 ",,97.98%
2222,蹲,48 ,"1,683,054 ",,97.98%
2223,踩,48 ,"1,683,102 ",,97.99%
2224,賈,48 ,"1,683,150 ",,97.99%
2225,嫁,48 ,"1,683,198 ",,97.99%
2226,掩,48 ,"1,683,246 ",,97.99%
2227,羞,48 ,"1,683,294 ",,98.00%
2228,曆,48 ,"1,683,342 ",,98.00%
2229,樸,48 ,"1,683,390 ",,98.00%
2230,腔,48 ,"1,683,438 ",,98.01%
2231,濫,48 ,"1,683,486 ",,98.01%
2232,穎,48 ,"1,683,534 ",,98.01%
2233,嗆,48 ,"1,683,582 ",,98.01%
2234,暨,48 ,"1,683,630 ",,98.02%
2235,欽,48 ,"1,683,678 ",,98.02%
2236,蒲,48 ,"1,683,726 ",,98.02%
2237,勻,47 ,"1,683,773 ",,98.03%
2238,澎,47 ,"1,683,820 ",,98.03%
2239,莓,47 ,"1,683,867 ",,98.03%
2240,哦,47 ,"1,683,914 ",,98.03%
2241,餡,47 ,"1,683,961 ",,98.04%
2242,錫,47 ,"1,684,008 ",,98.04%
2243,纏,47 ,"1,684,055 ",,98.04%
2244,赫,47 ,"1,684,102 ",,98.04%
2245,遜,47 ,"1,684,149 ",,98.05%
2246,肅,47 ,"1,684,196 ",,98.05%
2247,廊,47 ,"1,684,243 ",,98.05%
2248,辰,47 ,"1,684,290 ",,98.06%
2249,碟,47 ,"1,684,337 ",,98.06%
2250,艘,47 ,"1,684,384 ",,98.06%
2251,牲,46 ,"1,684,430 ",,98.06%
2252,呆,46 ,"1,684,476 ",,98.07%
2253,沈,46 ,"1,684,522 ",,98.07%
2254,彥,46 ,"1,684,568 ",,98.07%
2255,攔,46 ,"1,684,614 ",,98.07%
2256,娛,46 ,"1,684,660 ",,98.08%
2257,掘,46 ,"1,684,706 ",,98.08%
2258,夯,46 ,"1,684,752 ",,98.08%
2259,醃,46 ,"1,684,798 ",,98.09%
2260,歪,46 ,"1,684,844 ",,98.09%
2261,薇,46 ,"1,684,890 ",,98.09%
2262,屍,46 ,"1,684,936 ",,98.09%
2263,獸,46 ,"1,684,982 ",,98.10%
2264,埔,46 ,"1,685,028 ",,98.10%
2265,撲,45 ,"1,685,073 ",,98.10%
2266,勉,45 ,"1,685,118 ",,98.10%
2267,澡,45 ,"1,685,163 ",,98.11%
2268,舟,45 ,"1,685,208 ",,98.11%
2269,吾,45 ,"1,685,253 ",,98.11%
2270,蒜,45 ,"1,685,298 ",,98.11%
2271,膨,45 ,"1,685,343 ",,98.12%
2272,氫,45 ,"1,685,388 ",,98.12%
2273,岳,45 ,"1,685,433 ",,98.12%
2274,炫,45 ,"1,685,478 ",,98.12%
2275,碩,45 ,"1,685,523 ",,98.13%
2276,勳,45 ,"1,685,568 ",,98.13%
2277,檯,45 ,"1,685,613 ",,98.13%
2278,棵,45 ,"1,685,658 ",,98.14%
2279,聘,45 ,"1,685,703 ",,98.14%
2280,屢,45 ,"1,685,748 ",,98.14%
2281,魏,45 ,"1,685,793 ",,98.14%
2282,棚,45 ,"1,685,838 ",,98.15%
2283,划,44 ,"1,685,882 ",,98.15%
2284,餓,44 ,"1,685,926 ",,98.15%
2285,毅,44 ,"1,685,970 ",,98.15%
2286,寸,44 ,"1,686,014 ",,98.16%
2287,懲,44 ,"1,686,058 ",,98.16%
2288,枚,44 ,"1,686,102 ",,98.16%
2289,淑,44 ,"1,686,146 ",,98.16%
2290,崛,44 ,"1,686,190 ",,98.17%
2291,錶,44 ,"1,686,234 ",,98.17%
2292,允,43 ,"1,686,277 ",,98.17%
2293,蕉,43 ,"1,686,320 ",,98.17%
2294,臀,43 ,"1,686,363 ",,98.18%
2295,囊,43 ,"1,686,406 ",,98.18%
2296,憾,43 ,"1,686,449 ",,98.18%
2297,籤,43 ,"1,686,492 ",,98.18%
2298,禦,43 ,"1,686,535 ",,98.19%
2299,裸,43 ,"1,686,578 ",,98.19%
2300,羨,43 ,"1,686,621 ",,98.19%
2301,鼎,43 ,"1,686,664 ",,98.19%
2302,芝,43 ,"1,686,707 ",,98.20%
2303,彙,43 ,"1,686,750 ",,98.20%
2304,扇,43 ,"1,686,793 ",,98.20%
2305,准,43 ,"1,686,836 ",,98.20%
2306,僵,43 ,"1,686,879 ",,98.21%
2307,鄧,43 ,"1,686,922 ",,98.21%
2308,妮,43 ,"1,686,965 ",,98.21%
2309,卓,43 ,"1,687,008 ",,98.21%
2310,鳴,43 ,"1,687,051 ",,98.22%
2311,篩,43 ,"1,687,094 ",,98.22%
2312,摘,43 ,"1,687,137 ",,98.22%
2313,陵,43 ,"1,687,180 ",,98.22%
2314,衷,42 ,"1,687,222 ",,98.23%
2315,煥,42 ,"1,687,264 ",,98.23%
2316,捧,42 ,"1,687,306 ",,98.23%
2317,漠,42 ,"1,687,348 ",,98.23%
2318,虐,42 ,"1,687,390 ",,98.24%
2319,辱,42 ,"1,687,432 ",,98.24%
2320,檸,42 ,"1,687,474 ",,98.24%
2321,煌,42 ,"1,687,516 ",,98.24%
2322,屠,42 ,"1,687,558 ",,98.25%
2323,盈,42 ,"1,687,600 ",,98.25%
2324,鹼,42 ,"1,687,642 ",,98.25%
2325,韌,42 ,"1,687,684 ",,98.25%
2326,賀,42 ,"1,687,726 ",,98.26%
2327,匠,42 ,"1,687,768 ",,98.26%
2328,翹,41 ,"1,687,809 ",,98.26%
2329,恭,41 ,"1,687,850 ",,98.26%
2330,彌,41 ,"1,687,891 ",,98.27%
2331,墓,41 ,"1,687,932 ",,98.27%
2332,謙,41 ,"1,687,973 ",,98.27%
2333,昏,41 ,"1,688,014 ",,98.27%
2334,誼,41 ,"1,688,055 ",,98.27%
2335,撰,41 ,"1,688,096 ",,98.28%
2336,烹,41 ,"1,688,137 ",,98.28%
2337,筍,41 ,"1,688,178 ",,98.28%
2338,佐,41 ,"1,688,219 ",,98.28%
2339,泊,41 ,"1,688,260 ",,98.29%
2340,盲,41 ,"1,688,301 ",,98.29%
2341,釀,41 ,"1,688,342 ",,98.29%
2342,枯,41 ,"1,688,383 ",,98.29%
2343,碑,41 ,"1,688,424 ",,98.30%
2344,嶼,41 ,"1,688,465 ",,98.30%
2345,郝,41 ,"1,688,506 ",,98.30%
2346,斌,41 ,"1,688,547 ",,98.30%
2347,濁,41 ,"1,688,588 ",,98.31%
2348,廖,41 ,"1,688,629 ",,98.31%
2349,遶,41 ,"1,688,670 ",,98.31%
2350,猿,41 ,"1,688,711 ",,98.31%
2351,禽,41 ,"1,688,752 ",,98.32%
2352,崎,40 ,"1,688,792 ",,98.32%
2353,寵,40 ,"1,688,832 ",,98.32%
2354,戚,40 ,"1,688,872 ",,98.32%
2355,潑,40 ,"1,688,912 ",,98.32%
2356,檬,40 ,"1,688,952 ",,98.33%
2357,詐,40 ,"1,688,992 ",,98.33%
2358,註,40 ,"1,689,032 ",,98.33%
2359,矛,40 ,"1,689,072 ",,98.33%
2360,昂,40 ,"1,689,112 ",,98.34%
2361,葬,40 ,"1,689,152 ",,98.34%
2362,翔,40 ,"1,689,192 ",,98.34%
2363,嶺,40 ,"1,689,232 ",,98.34%
2364,侶,40 ,"1,689,272 ",,98.35%
2365,劣,40 ,"1,689,312 ",,98.35%
2366,丸,40 ,"1,689,352 ",,98.35%
2367,雇,40 ,"1,689,392 ",,98.35%
2368,旬,40 ,"1,689,432 ",,98.35%
2369,牧,40 ,"1,689,472 ",,98.36%
2370,蘊,40 ,"1,689,512 ",,98.36%
2371,頰,39 ,"1,689,551 ",,98.36%
2372,睫,39 ,"1,689,590 ",,98.36%
2373,伽,39 ,"1,689,629 ",,98.37%
2374,遂,39 ,"1,689,668 ",,98.37%
2375,儒,39 ,"1,689,707 ",,98.37%
2376,聆,39 ,"1,689,746 ",,98.37%
2377,廁,39 ,"1,689,785 ",,98.38%
2378,焙,39 ,"1,689,824 ",,98.38%
2379,械,39 ,"1,689,863 ",,98.38%
2380,燭,39 ,"1,689,902 ",,98.38%
2381,卦,39 ,"1,689,941 ",,98.38%
2382,碧,39 ,"1,689,980 ",,98.39%
2383,醜,39 ,"1,690,019 ",,98.39%
2384,繽,39 ,"1,690,058 ",,98.39%
